"Article","Year","Author"
"Predicting STEM achievement with learning management system data: Prediction modeling and a test of an early warning system",2016,"Uesbeck__P.M."
"Back to the basics: Bayesian extensions of IRT outperform neural networks for proficiency estimation",2016,"Han__B"
"A comparison of automatic teaching strategies for heterogeneous student populations",2016,"Lopes__M."
"Investigating swarm intelligence for performance prediction∗",2016,"d’Inverno__M."
"Predicting student grades from online, collaborative social learning metrics using K-NN",2016,"d’Inverno__M."
"Student Emotion, Co-occurrence, and Dropout in a MOOC Context",2016,"Chetlur__M"
"Data-driven automated induction of prerequisite structure graphs",2016,"Carbonell__J"
"Riding an emotional roller-coaster: A multimodal study of young child’s math problem solving activities ∗",2016,"Xia__Z"
"Deep learning + student modeling + clustering: A recipe for effective automatic short answer grading",2016,"Chi__M."
"Exploring and following students' strategies when completing their weekly tasks",2016,"Koprinska__I"
"The apprentice learner architecture: Closing the loop between learning theory and educational data",2016,"Patel__R"
"Mining behaviours of students in autograding submission system logs",2016,"Koprinska__I"
"Acting the same differently: A cross-course comparison of user behavior in MOOCs",2016,"Domeniconi__C"
"Using inverse planning for personalized feedback",2016,"Griffiths__T.L."
"Tensor factorization for student modeling and performance prediction in unstructured domain",2016,"Brusilovsky__P."
"Predicting student progress from peer-assessment data",2016,"Riccardi__G."
"Student usage predicts treatment effect heterogeneity in the cognitive tutor algebra I program",2016,"Pane__J.F."
"Semi-Markov model for simulating MOOC students",2016,"Dillenbourg__P."
"Does a peer recommender foster students’ engagement in MOOCs?",2016,"Bachelet__R"
"On generalizability of MOOC models",2016,"Boroujeni__M.S"
"Going deeper with deep knowledge tracing",2016,"Van_Inwegen__E.G"
"Course content analysis: An initiative step toward learning object recommendation systems for MOOC learners",2016,"Yoshikawa__M."
"Sequence matters, but how exactly? A method for evaluating activity sequences from data",2016,"Aleven__V"
"Unnatural feature engineering: Evolving augmented graph grammars for argument diagrams",2016,"Chi__M."
"The affective impact of tutor questions: Predicting frustration and engagement",2016,"Grafsgaard__J.F"
"Generating data-driven hints for open-ended programming",2016,"Barnes__T."
"How deep is knowledge tracing?",2016,"Mozer__M.C."
"Joint discovery of skill prerequisite graphs and student models",2016,"Tian__J."
"Collaborative Problem Solving Skills versus Collaboration Outcomes: Findings from statistical analysis and data mining",2016,"von_Davier__A.A"
"{ENTER}ing the time series {SPACE}: Uncovering the writing process through keystroke analyses",2016,"Dascalu__M"
"Hierarchical cluster analysis heatmaps and pattern analysis: An approach for visualizing learning management system interaction data",2016,"Bowers__A.J"
"Automatic assessment of constructed response data in a chemistry tutor",2016,"Davenport__J"
"How good is popularity? Summary grading in crowdsourcing",2016,"Graesser__A.C."
"Beyond log files: Using multi-modal data streams towards data-driven KC model improvement",2016,"Stamper__J."
"Soft clustering of physics misconceptions using a mixed membership model",2016,"Tan__Y"
"Text classification of student self-explanations in college physics questions",2016,"Lasry__N"
"Investigating difficult topics in a data structures course using item response theory and logged data analysis",2016,"Hamouda__S"
"MOOC learner behaviors by country and culture; An exploratory analysis",2016,"Lynch__C.F"
"The eyes have it: Gaze-based Detection of Mind Wandering during Learning with an Intelligent Tutoring System",2016,"White__S"
"Gauging MOOC learners’ adherence to the designed learning path",2016,"Hauff__C"
"Hint availability slows completion times in summer work",2016,"Van_Inwegen__E.G"
"Topic-wise classification of MOOC discussions: A visual analytics approach",2016,"Tarmazdi__H."
"Modelling the way: Using action sequence archetypes to differentiate learning pathways from learning outcomes",2016,"Liu__K"
"Temporally coherent clustering of student data",2016,"Solenthaler__B"
"Predicting post-test performance from online student behavior: A high school MOOC case study",2016,"Getoor__L."
"InVis: An interactive visualization tool for exploring interaction networks",2013,"Barnes__T."
"Analysing engineering expertise of high school students using eye tracking and multimodal learning analytics",2013,"Worsley__M"
"Using students’ programming behavior to predict success in an introductory mathematics course",2013,"Kurhila__J."
"Investigating the effects of off-task personalization on in-system performance and attitudes within a game-based environment",2013,"Varner__L.K"
"A tool for speech act classification using interactive machine learning",2013,"Graesser__A.C"
"Affective state detection in educational systems through mining multimodal data sources",2013,"Boticario__J.G."
"Are you committed? Investigating interactions among reading commitment, natural language input, and students' learning outcomes",2013,"Snow__E.L"
"Investigating the efficacy of algorithmic student modelling in predicting students at risk of failing in tertiary education.",2013,"Owende__P."
"Student profiling from tutoring system log data: When do multiple graphical representations matter?",2013,"Rau__M"
"Semilar: A semantic similarity toolkit for assessing students’ natural language inputs",2013,"Lintean__M"
"Tag-aware ordinal sparse factor analysis for learning and content analytics",2013,"Waters__A.E"
"Discovering student models with a clustering algorithm using problem content",2013,"Koedinger__K.R."
"A comparison of model selection metrics in datashop",2013,"McLaughlin__E.A."
"Modeling students’ learning and variability of performance in problem solving",2013,"Pelánek__R."
"Project CASSI: A social-graph based tool for classroom behavior analysis and optimization",2013,"Malayny__J"
"Tuned models of peer assessment in MOOCs",2013,"Chen__Z"
"A Moodle block for selecting, visualizing and mining students' usage data",2013,"Ventura__S."
"Investigating the solution space of an open-ended educational game using conceptual feature extraction",2013,"Koedinger__K.R"
"Component model in discourse analysis",2013,"Cai__Z."
"A prediction model uses the sequence of attempts and hints to better predict knowledge: Better to attempt the problem first, rather than ask for a hint",2013,"Wang__Y"
"Gathering emotional data from multiple sources",2013,"Boticario__J.G"
"Analyzing the Mental Health of Engineering Students using Classification and Regression",2013,"Truchon__L"
"Do students really learn an equal amount independent of whether they get an item correct or wrong?",2013,"Wang__Y"
"Foreword",2013,"Olney__A."
"The complex dynamics of aggregate learning curves",2013,"Ritter__S."
"Hints: You can’t have just one",2013,"Aleven__V."
"FlexCCT: Software for continuous CCT",2013,"Batchelder__W.H."
"Incorporating scaffolding and tutor context into Bayesian knowledge tracing to predict inquiry skill acquisition",2013,"Gobert__J.D."
"Modeling and optimizing forgetting and spacing effects during musical interval training",2013,"Williams__J"
"Modeling affect in student-driven learning scenarios",2013,"Cabredo__R"
"Estimating student knowledge from paired interaction data",2013,"Brunskill__E."
"Modeling student retention in an environment with delayed testing",2013,"Beck__J.E."
"Exploring the relationship between course structure and etext usage in blended and open online courses",2013,"Pritchard__D.E."
"Using ITS generated data to predict standardized test scores",2013,"Heffernan__N."
"Discovering the relationship between student effort and ability for predicting the performance of technology-assisted learning in a mathematics after-school program",2013,"Hua__H"
"Students’ walk through tutoring: Using a random walk analysis to profile students",2013,"Tanner_Jackson__G"
"Paragraph specific n-gram approaches to automatically assessing essay quality",2013,"Kyle__K"
"Predicting future learning better using quantitative analysis of moment-by-moment learning",2013,"Gowda__S.M"
