"Article","Year","Author","Stem"
"An Approach to Model Children’s Inhibition During Early Literacy and Numeracy Acquisition",2020,"Sylvain_Castagnos","student model"
"An Evaluation of the Effectiveness of Just-In-Time Hints",2013,"Robert_G._M._Hausmann","feedback"
"An Intelligent-Agent Facilitated Scaffold for Fostering Reflection in a Team-Based Project Course",2019,"Marshall_An","project-based learn"
"Analysis of Task Difficulty Sequences in a Simulation-Based POE Environment",2020,"Ryan_Baker","task complex"
"Assessing the Collaboration Quality in the Pair Program Tracing and Debugging Eye-Tracking Experiment",2017,"Maureen_Villamor","collabor"
"Automated Analysis of Middle School Students’ Written Reflections During Game-Based Learning",2020,"Roger_Azevedo","self-regulated learn"
"Automated Personalized Feedback Improves Learning Gains in An Intelligent Tutoring System",2020,"Robert_Belfer","dialogue-based tutoring system"
"Automatic Chinese Short Answer Grading with Deep Autoencoder",2018,"Yuwei_Huang","short answ"
"Automatically Generating Discussion Questions",2013,"Divyanshu_Bhartiya","facilit"
"AutoMentor: Artificial Intelligent Mentor in Educational Game",2013,"Jin_Wang","educational gam"
"Autonomous Agent that Provides Automated Feedback Improves Negotiation Skills",2018,"Shannon_Monahan","individualized feedback"
"AutoTutor 2013: Conversation-Based Online Intelligent Tutoring System with Rich Media (Interactive Event)",2013,"Xiangen_Hu","trialog"
"Balancing Human Efforts and Performance of Student Response Analyzer in Dialog-Based Tutors",2018,"Tejas_I._Dhamecha","dialog based tutor"
"Behavioral Engagement Detection of Students in the Wild",2017,"Sinem_Aslan","student engag"
"Bring It on! Challenges Encountered While Building a Comprehensive Tutoring System Using ReaderBench",2018,"Mihai_Dascalu","intelligent tutoring system"
"Cluster-Based Prediction of Mathematical Learning Patterns",2013,"Michael_von_Aster","pairwise clust"
"Collaboration Improves Student Interest in Online Tutoring",2017,"Naomi_Wixon","negative/positive emot"
"Computational Thinking Through Game Creation in STEM Classrooms",2018,"Matthew_Micciolo","collaborative learn"
"Confrustion and Gaming While Learning with Erroneous Examples in a Decimals Game",2020,"Ryan_Baker","erroneous exampl"
"Confrustion in Learning from Erroneous Examples: Does Type of Prompted Self-explanation Make a Difference?",2019,"Miguel_Andres_Bray","affect"
"Control of Variables Strategy Across Phases of Inquiry in Virtual Labs",2018,"Jonathan_Massey_Allard","control variable strategi"
"Conversational Support for Education",2018,"Fabrizio_Renzi","educ"
"Data-Driven Generation of Rubric Parameters from an Educational Programming Environment",2017,"Satabdi_Basu","automatic assess"
"Data-Driven Job Capability Profiling",2018,"Sherry_Sin","data-driven approach"
"Data-Driven Worked Examples Improve Retention and Completion in a Logic Tutor",2015,"Tiffany_Barnes","data-driven"
"Deep-Cross-Attention Recommendation Model for Knowledge Sharing Micro Learning Service",2020,"Jiayin_Lin","neural network"
"Deep Knowledge Tracing for Free-Form Student Code Progression",2018,"Vinitra_Swamy","deep learn"
"DeepStealth: Leveraging Deep Learning Models for Stealth Assessment in Game-Based Learning Environments",2015,"Kristy_Elizabeth_Boyer","stealth assess"
"Defining the Behavior of an Affective Learning Companion in the Affective Meta-tutor Project",2013,"Sylvie_Girard","affective learning companion"
"Designing a Tangible Learning Environment with a Teachable Agent",2013,"Winslow_Burleson","teachable ag"
"Detecting Off-Task Behavior from Student Dialogue in Game-Based Collaborative Learning",2020,"Dan_Carpenter","computer-supported collaborative learn"
"Didactic Galactic: Types of Knowledge Learned in a Serious Game",2013,"Keith_Millis","reason"
"Differential Impact of Learning Activities Designed to Support Robust Learning in the Genetics Cognitive Tutor",2013,"Linda_Kauffman","genetic process"
"Discovery of Study Patterns that Impacts Students’ Discussion Performance in Forum Assignments",2019,"Seiji_Isotani","active learn"
"Domain Module Building From Textbooks: Integrating Automatic Exercise Generation",2015,"Montse_Maritxalar","automatic exercise gener"
"Drill Evaluation for Training Procedural Skills",2013,"Melinda_Gervasio","automated assess"
"Early Dropout Prediction for Programming Courses Supported by Online Judges",2019,"Filipe_D._Pereira","programming online judg"
"EdNet: A Large-Scale Hierarchical Dataset in Education",2020,"Jineon_Baek","educ"
"Effects of Error-Based Simulation as a Counterexample for Correcting MIF Misconception",2017,"Yusuke_Hayashi","mif misconcept"
"Ella Me Ayudó (She Helped Me): Supporting Hispanic and English Language Learners in a Math ITS",2018,"Minghui_Tai","animated pedagogical agent (apa)"
"Embodied Affect in Tutorial Dialogue: Student Gesture and Posture",2013,"Kristy_Elizabeth_Boyer","gestur"
"EMBRACE: Applying Cognitive Tutor Principles to Reading Comprehension",2017,"Sarah_Fialko","cognitive tutor"
"Empirically Evaluating the Effectiveness of POMDP vs. MDP Towards the Pedagogical Strategies Induction",2018,"Tiffany_Barnes","pomdp"
"Erroneous Examples as Desirable Difficulty",2013,"Seiji_Isotani","interactive problem solv"
"Estimating the Effect of Web-Based Homework",2013,"Neil_Heffernan","immediate feedback"
"Evaluating Student Learning in a Synchronous, Collaborative Programming Environment Through Log-Based Analysis of Projects",2020,"Ningyu_Zhang","robot"
"Evaluating the Effectiveness of Integrating Natural Language Tutoring into an Existing Adaptive Learning System",2015,"Mustafa_Hajeer","natural language tutor"
"Evaluation of a Meta-tutor for Constructing Models of Dynamic Systems",2013,"Sylvie_Girard","intelligent tutoring system"
"Examining the Predictive Relationship Between Personality and Emotion Traits and Learners’ Agent-Direct Emotions",2015,"Niki_Papaionnou","agent-directed emot"
"Expert Feature-Engineering vs. Deep Neural Networks: Which Is Better for Sensor-Free Affect Detection?",2018,"Luc_Paquette","feature engin"
"Exploring Learner Model Differences Between Students",2017,"Bruce_M._McLaren","genet"
"Exploring Online Course Sociograms Using Cohesion Network Analysis",2018,"Scott_A._Crossley","online cours"
"Exploring the Impact of a Learning Dashboard on Student Affect",2015,"Michael_Wixon","learning dashboard"
"Exploring the Role of Perspective Taking in Educational Child-Robot Interaction",2020,"Wafa_Johal","spatial perspective tak"
"Face Forward: Detecting Mind Wandering from Video During Narrative Film Comprehension",2017,"Sidney_D’Mello","attention aware interfac"
"Field Observations of Engagement in Reasoning Mind",2013,"Travis_Dezendorf","intelligent tutoring system"
"Filtering of Spontaneous and Low Intensity Emotions in Educational Contexts",2015,"Olga_C._Santos","educational scenario"
"Formative Feedback in Interactive Learning Environments",2013,"Vincent_Aleven","learning sci"
"Games are Better than Books: In-Situ Comparison of an Interactive Job Interview Game with Conventional Training",2015,"Patrick_Gebhard","serious gam"
"Generalizability of Methods for Imputing Mathematical Skills Needed to Solve Problems from Texts",2019,"Ziyang_Yu","knowledge compon"
"Generating Game Levels to Develop Computer Science Competencies in Game-Based Learning Environments",2020,"Kyungjin_Park","game-based learn"
"Helping Teachers Assist Their Students in Gamified Adaptive Educational Systems: Towards a Gamification Analytics Tool",2020,"Kamilla_Tenório","gamif"
"Hierarchical Reinforcement Learning for Pedagogical Policy Induction",2019,"Tiffany_Barnes","pedagogical polici"
"How Does Order of Gameplay Impact Learning and Enjoyment in a Digital Learning Game?",2019,"Yeyu_Wang","decimal numb"
"Human-Agent Assessment: Interaction and Sub-skills Scoring for Collaborative Problem Solving",2018,"Spencer_Swartz","human-agent interact"
"I Wanna Talk Like You: Speaker Adaptation to Dialogue Style in L2 Practice Conversation",2019,"Rafael_Ferreira","scaffold"
"Identification of Effective Learning Behaviors",2013,"Rafael_Cabredo","learning behavior"
"Identification of Students’ Need Deficiency Through a Dialogue System",2020,"Yu_Lu","problem behavior"
"Identifying Implicit Links in CSCL Chats Using String Kernels and Neural Networks",2018,"Stefan_Ruseti","natural language process"
"Identifying Productive Inquiry in Virtual Labs Using Sequence Mining",2017,"Joss_Ives","sequence min"
"Improving Affect Detection in Game-Based Learning with Multimodal Data Fusion",2020,"Ryan_Baker","multimodal data fus"
"Improving Engagement in an E-Learning Environment",2015,"Victor_Kostyuk","time-on-task"
"Inducing Stealth Assessors from Game Interaction Data",2017,"Megan_H._Frankosky","stealth assess"
"Inferring Learning from Gaze Data during Interaction with an Environment to Support Self-Regulated Learning",2013,"Reza_Feyzi_Behnagh","eye-track"
"Interaction Analysis in Online Maths Human Tutoring: The Case of Third Space Learning",2017,"Rosemary_Luckin","annotation softwar"
"Interactive Event: From a Virtual Village to an Open Learner Model with Next-TELL",2013,"Michael_Kickmeier_Rust","learner model"
"Interactive Score Reporting: An AutoTutor-Based System for Teachers",2017,"Stephanie_Peters","score report"
"Investigating Differential Error Types Between Human and Simulated Learners",2020,"Zihuiwen_Ye","learning curv"
"Investigating Help-Giving Behavior in a Cross-Platform Learning Environment",2019,"Ruth_Wylie","intelligent collaborative support"
"Investigating the Role of Politeness in Human-Human Online Tutoring",2020,"Jionghao_Lin","politeness strategi"
"Investigating Visitor Engagement in Interactive Science Museum Exhibits with Multimodal Bayesian Hierarchical Models",2020,"Nathan_Henderson","visitor model"
"Is More Agency Better? The Impact of Student Agency on Game-Based Learning",2017,"Roger_Azevedo","student ag"
"iSTART-E: Reading Comprehension Strategy Training for Spanish Speakers",2018,"Liliana_Fonseca","reading comprehens"
"iSTART Therefore I Understand: But Metacognitive Supports Did not Enhance Comprehension Gains",2017,"Tricia_A._Guerrero","reading comprehens"
"ITADS: A Real-World Intelligent Tutor to Train Troubleshooting Skills",2018,"Thomas_Haines","automated performance assess"
"Keeping the Teacher in the Loop: Technologies for Monitoring Group Learning in Real-Time",2017,"Naomi_Prusak","real classroom"
"Learning Curve Analysis in a Large-Scale, Drill-and-Practice Serious Math Game: Where Is Learning Support Needed?",2018,"Tiffany_Barnes","serious gam"
"Learning from Interpretable Analysis: Attention-Based Knowledge Tracing",2020,"Yong_Tang","interpretable analysi"
"Learning Mental Models of Human Cognitive Processing by Creating Cognitive Models",2015,"Kazuhisa_Miwa","production system"
"Learning Outcomes and Their Relatedness Under Curriculum Drift",2020,"Smriti_Pathak","data drift"
"Learning to Diagnose a Virtual Patient: an Investigation of Cognitive Errors in Medical Problem Solving",2015,"Tenzin_Doleck","metacognit"
"Learning, Moment-by-Moment and Over the Long Term",2015,"Yang_Jiang","scaffold"
"Machine Learning and Student Performance in Teams",2020,"Rohan_Ahuja","teamwork"
"Machine Learning for Holistic Evaluation of Scientific Essays",2015,"Simon_Hughes","argument"
"Making Sense of Student Success and Risk Through Unsupervised Machine Learning and Interactive Storytelling",2020,"Mary_Lou_Maher","data storytel"
"Microscope or Telescope: Whether to Dissect Epistemic Emotions",2018,"Sarah_Schultz","learn"
"Mind the Gap: Improving Gender Equity in Game-Based Learning Environments with Learning Companions",2015,"Philip_Sheridan_Buffum","game-based learn"
"Mitigating Knowledge Decay from Instruction with Voluntary Use of an Adaptive Learning System",2018,"Philip_I._Pavlik","it"
"Modeling Collaboration in Online Conversations Using Time Series Analysis and Dialogism",2019,"Ştefan_Trausan_Matu","computer supported collaborative learn"
"Modeling Math Success Using Cohesion Network Analysis",2018,"Scott_A._Crossley","cohesion network analysi"
"Modeling Self-Efficacy Across Age Groups with Automatically Tracked Facial Expression",2015,"Seung_Lee","facial expression recognit"
"Modeling the Relationships Between Basic and Achievement Emotions in Computer-Based Learning Environments",2020,"Ningyu_Zhang","basic emot"
"Modelling Domain-Specific Self-regulatory Activities in Clinical Reasoning",2013,"Laura_Naismith","metacognit"
"Moodoo: Indoor Positioning Analytics for Characterising Classroom Teaching",2020,"Simon_Buckingham_Shum","indoor localis"
"Moody Agents: Affect and Discourse During Learning in a Serious Game",2015,"Keith_Millis","serious gam"
"Multi-document Cohesion Network Analysis: Visualizing Intratextual and Intertextual Links",2020,"Stefan_Ruseti","semantic link"
"Multimodal Interfaces for Inclusive Learning",2018,"Timothy_Mwiti","construction"
"Neural Multi-task Learning for Teacher Question Detection in Online Classrooms",2020,"Jiliang_Tang","multi-task learn"
"Ontology Development for Competence Assessment in Virtual Communities of Practice",2018,"Sergio_Rabellino","compet"
