"Article","Year","Author"
"A qualitative evaluation of a learning dashboard to support advisor-Student dialogues",2018,"Charleer__S."
"A diagnostic tool for competency-Based program engineering",2018,"Belacel__N."
"The influence of students’ cognitive and motivational characteristics on students’ use of a 4C/ID-based online learning environment and their learning gain",2018,"Depaepe__F."
"Reciprocal peer recommendation for learning purposes",2018,"Reidsema__C."
"Rethinking learning analytics adoption through complexity leadership theory",2018,"Colvin__C."
"The RAP system: Automatic feedback of oral presentation skills using multimodal analysis and low-Cost sensors",2018,"Guamán__B."
"The teacher in the loop: Customizing multimodal learning analytics for blended learning",2018,"Martínez-Monés__A."
"Supporting teachers’ intervention in students’ virtual collaboration using a network based model",2018,"Fougt__S.S."
"Investigating learning strategies in a dispositional learning analytics context: The case of worked examples",2018,"Nguyen__Q."
"The classroom as a dashboard: Co-designing wearable cognitive augmentation for K-12 teachers",2018,"Tegene__M."
"SHEILA policy framework: Informing institutional strategies and policy processes of learning analytics",2018,"Tammets__K."
"Evaluating retrieval practice in a MOOC how writing and reading summaries of videos affects student learning",2018,"Saab__N."
"Recurrence quantification analysis as a method for studying text comprehension dynamics",2018,"Allen__L.K."
"Linking students’ timing of engagement to learning design and academic performance",2018,"Rienties__B."
"Using embedded formative assessment to predict state summative test scores",2018,"Tan__Y."
"Physical learning analytics: A multimodal perspective",2018,"Santos__O.C."
"Analysis of interactions between lecturers and students",2018,"Kohama__T."
"Understand students’ self-Reflections through learning analytics",2018,"Mirriahi__N."
"Studying MOOC completion at scale using the MOOC replication framework",2018,"Gašević__D."
"Online change detection for monitoring individual student behavior via clickstream data on E-book system",2018,"Okubo__F."
"Video and learning: A systematic review (2007-2017)",2018,"Mirriahi__N."
"Finding traces of self-Regulated learning in activity streams",2018,"Pardo__A."
"Running out of STEM: A comparative study across STEM majors of college students At-Risk of dropping out early",2018,"Rangwala__H."
"Open learner models and learning analytics dashboards: A systematic review",2018,"Aleven__V."
"What exactly do students learn when they practice equation solving? Refining knowledge components with the additive factors model",2018,"Aleven__V."
"LAK 2017 program chairs' welcome",2017,"Dawson__S."
"Learning Analytics and Policy (LAP) - International aspirations, achievements and constraints",2017,"Griffiths__D."
"Beyond failure: The 2nd LAK Failathon",2017,"Kitto__K."
"Building a transcript of the future",2017,"Murdock__W.__III"
"Workshop on integrated learning analytics of MOOC post-course development",2017,"Chen__G."
"Widget, widget as you lead, I am performing well indeed! using results from an exploratory offline study to inform an empirical online study about a learning analytics widget in a collaborative learning environment",2017,"Kreijns__K."
"ATCE - An analytics tool to trace the creation and evaluation of inclusive and accessible open educational resources",2017,"Baldiris__S."
"Impact of student choice of content adoption delay on course outcomes",2017,"Baker__R."
"Automated analysis of aspects of written argumentation",2017,"Jandciu__E."
"A neural network approach for students' performance prediction",2017,"Yamashita__T."
"Studying engagement and performance with learning technology in an African classroom",2017,"Bore__N."
"Supporting collaborative learning with tag recommendations: A real-world study in an inquiry-based classroom project",2017,"Seitlinger__P."
"Using learning analytics to explore help-seeking learner profiles in MOOCs",2017,"Bakharia__A."
"Honing in on social learning networks in MOOC forums: Examining critical network definition decisions",2017,"Jin__W.Q."
"Real-time learning analytics for C programming language courses",2017,"Ogata__H."
"An automatic approach for discovering skill relationship from learning data",2017,"Wang__F.L."
"Dear learner: Participatory visualisation of learning data for sensemaking",2017,"Tall__K."
"What'd you say again? Recurrence quantification analysis as a method for analyzing the dynamics of discourse in a reading strategy tutor",2017,"Perret__C."
"Using predictive analytics in a self-regulated learning university course to promote student success",2017,"Milford__T.M."
"A framework for hypothesis-driven approaches to support data-driven learning analytics in measuring computational thinking in block-based programming",2017,"Bienkowski__M."
"Follow the successful crowd: Raising MOOC completion rates through social comparison at scale?",2017,"Jivet__I."
"[LISA] learning analytics for sensor-based adaptive learning",2017,"Yun__H."
"Dynamics of MOOC discussion forums",2017,"Hecking__T."
"Workshop on methodology in learning analytics (MLA)",2017,"Gray__G."
"2nd cross-LAK: Learning analytics across physical and digital spaces",2017,"Pardo__A."
"Intelligent tutors as teachers' aides: Exploring teacher needs for real-time analytics in blended classrooms",2017,"Aleven__V."
"Tracing physical movement during practice-based learning through Multimodal Learning Analytics",2017,"Cukurova__M."
"The influence of data protection and privacy frameworks on the design of learning analytics systems",2017,"Chen__W."
"Implementing predictive learning analytics on a large scale: The teacher's perspective",2017,"Rienties__B."
"Strategies for data and learning analytics informed national education policies: The case of Uruguay",2017,"Gomez__M."
"From prediction to impact: Evaluation of a learning analytics retention program",2017,"Gašević__D."
"Current and future multimodal learning analytics data challenges",2017,"Prieto__L.P."
"A systematic review of studies on predicting student learning outcomes using learning analytics",2017,"Ding__W."
"Modeling exploration strategies to predict student performance within a learning environment and beyond",2017,"Schwartz__D.L."
"Learning pulse: A machine Learning approach for predicting performance in self-regulated learning using multimodal data",2017,"Scheffel__M."
"Using data visualizations to foster emotion regulation during self-regulated learning with advanced learning technologies: A conceptual framework",2017,"Taub__M."
"When learning is high stake",2017,"Wasson__B."
"The effects of a learning analytics empowered technology on students' arithmetic skill development",2017,"Hasselman__F."
"Challenges and opportunities facing educational discourse researchers",2017,"Siemens__G."
"Data-assisted instructional video revision via course-level exploratory video retention analysis",2017,"Hou__X."
"How to assign students into sections to raise learning",2017,"Joh__S.W."
"Don't call it a comeback: Academic recovery and the timing of educational technology adoption",2017,"Teasley__S.D."
"Community based educational data repositories and analysis tools",2017,"Stamper__J."
"Measures for recommendations based on past students' activity",2017,"Hlosta__M."
"Using correlational topic modeling for automated topic identification in intelligent tutoring systems",2017,"Almeda__Ma.V."
"Topic models to support instructors in MOOC forums",2017,"Woloshen__S."
"La policy: Developing an institutional policy for learning analytics using the RAPID outcome mapping approach",2017,"Muñoz-Merino__P.J."
"Student empowerment, awareness, and self-regulation through a quantified-self student tool",2017,"Wright__C.V."
"An outcome-based dashboard for Moodle and Open edX",2017,"Lei__C.-U."
"Towards mining sequences and dispersion of rhetorical moves in student written texts",2017,"Gibson__A."
"Video annotation tool for learning job interview",2017,"Yamada__T."
"What are visitors up to? Helping museum facilitators know what visitors are doing",2017,"Berland__M."
"Classifying help seeking behaviour in online communities",2017,"Kitto__K."
"Predicting math performance using natural language processing tools",2017,"McNamara__D."
